Product ID,Category,Sub-Category,Supplier Name,Supplier Region,Lead Time (Days),Cost per Unit,Quality Score,Delivery Accuracy (%),Reliability Rating,Reorder Level,Max Order Qty,Min Order Qty,Avg Monthly Orders,Annual Supply Value,Contact Email
OFF-PA-10011323,Office Supplies,Paper,Alpha Furnishings,Central,4,229.46,5.0,99.69,9,90,953,4,495,1362992.4,alpha@supplier.com
OFF-BI-10011324,Office Supplies,Binders,Gamma Electronics,East,8,104.82,3.6,93.09,4,45,477,29,417,524519.28,gamma@supplier.com
TEC-AC-10011325,Technology,Accessories,Gamma Electronics,South,5,257.05,4.7,81.96,2,37,756,2,87,268360.2,gamma@supplier.com
OFF-AR-10011326,Office Supplies,Art,Gamma Electronics,South,6,316.62,2.3,80.78,3,94,409,35,66,250763.04,gamma@supplier.com
TEC-PH-10011327,Technology,Phones,Alpha Furnishings,West,9,132.43,2.3,85.29,1,98,421,17,465,738959.4,alpha@supplier.com
FUR-TA-10011328,Furniture,Tables,Beta Office Supplies,South,4,301.01,4.0,87.98,1,39,280,18,156,563490.72,beta@supplier.com
TEC-AC-10011329,Technology,Accessories,Gamma Electronics,East,8,128.96,1.1,93.83,1,79,310,35,253,391522.56,gamma@supplier.com
TEC-AC-10011330,Technology,Accessories,Beta Office Supplies,West,4,103.47,3.4,97.62,3,23,109,33,421,522730.44,beta@supplier.com
FUR-BO-10011331,Furniture,Bookcases,Omega Imports,West,5,395.79,2.8,81.18,5,22,954,37,231,1097129.88,omega@supplier.com
FUR-BO-10011332,Furniture,Bookcases,Alpha Furnishings,West,2,420.33,2.5,84.33,5,33,938,3,196,988616.16,alpha@supplier.com
OFF-PA-10011333,Office Supplies,Paper,Alpha Furnishings,North,4,264.86,3.1,89.08,1,14,955,27,289,918534.48,alpha@supplier.com
FUR-CH-10011334,Furniture,Chairs,Omega Imports,East,6,195.21,3.5,96.04,4,88,679,28,319,747263.88,omega@supplier.com
TEC-PH-10011335,Technology,Phones,Omega Imports,East,10,378.43,2.0,93.4,7,28,865,5,53,240681.48,omega@supplier.com
FUR-TA-10011336,Furniture,Tables,Delta Stationery,East,4,495.03,3.9,85.31,1,96,736,34,386,2292978.96,delta@supplier.com
OFF-AR-10011337,Office Supplies,Art,Gamma Electronics,East,6,384.28,1.3,99.73,6,58,145,40,63,290515.68,gamma@supplier.com
TEC-MA-10011338,Technology,Machines,Beta Office Supplies,East,10,95.17,2.3,98.3,2,20,986,3,108,123340.32,beta@supplier.com
OFF-AR-10011339,Office Supplies,Art,Alpha Furnishings,Central,3,357.7,1.3,90.16,2,58,116,33,260,1116024.0,alpha@supplier.com
TEC-MA-10011340,Technology,Machines,Omega Imports,Central,8,390.9,1.0,98.31,3,49,459,11,209,980377.2,omega@supplier.com
TEC-MA-10011341,Technology,Machines,Omega Imports,Central,4,368.48,4.3,98.47,6,87,405,41,104,459863.04,omega@supplier.com
FUR-TA-10011342,Furniture,Tables,Delta Stationery,West,4,428.05,2.7,98.09,4,56,486,24,108,554752.8,delta@supplier.com
FUR-TA-10011343,Furniture,Tables,Beta Office Supplies,North,4,235.67,1.4,95.25,9,62,819,41,416,1176464.64,beta@supplier.com
TEC-PH-10011344,Technology,Phones,Omega Imports,East,6,168.14,2.0,88.12,6,60,593,30,274,552844.32,omega@supplier.com
FUR-BO-10011345,Furniture,Bookcases,Gamma Electronics,South,6,143.95,1.8,88.29,4,53,741,30,410,708234.0,gamma@supplier.com
FUR-CH-10011346,Furniture,Chairs,Omega Imports,Central,6,143.75,3.3,80.09,5,88,757,9,354,610650.0,omega@supplier.com
FUR-TA-10011347,Furniture,Tables,Alpha Furnishings,South,3,395.6,4.3,81.73,4,67,503,39,381,1808683.2,alpha@supplier.com
FUR-CH-10011348,Furniture,Chairs,Omega Imports,East,5,361.27,2.0,99.13,1,51,385,7,21,91040.04,omega@supplier.com
TEC-MA-10011349,Technology,Machines,Omega Imports,West,10,102.14,1.6,84.74,3,79,122,48,277,339513.36,omega@supplier.com
OFF-AR-10011350,Office Supplies,Art,Gamma Electronics,North,3,306.88,4.2,89.81,8,90,292,39,185,681273.6,gamma@supplier.com
OFF-PA-10011351,Office Supplies,Paper,Delta Stationery,South,8,130.25,4.3,91.6,8,72,272,25,308,481404.0,delta@supplier.com
OFF-AR-10011352,Office Supplies,Art,Beta Office Supplies,West,10,157.04,2.5,89.6,10,39,920,37,203,382549.44,beta@supplier.com
TEC-MA-10011353,Technology,Machines,Alpha Furnishings,Central,5,189.12,3.3,98.61,7,89,721,44,474,1075714.56,alpha@supplier.com
FUR-BO-10011354,Furniture,Bookcases,Beta Office Supplies,South,10,169.55,2.5,99.25,2,47,920,11,32,65107.2,beta@supplier.com
OFF-BI-10011355,Office Supplies,Binders,Beta Office Supplies,North,2,280.95,4.0,99.01,9,37,695,16,356,1200218.4,beta@supplier.com
TEC-PH-10011356,Technology,Phones,Omega Imports,Central,5,169.01,3.7,93.39,6,55,108,41,19,38534.28,omega@supplier.com
FUR-BO-10011357,Furniture,Bookcases,Beta Office Supplies,West,2,323.28,1.6,99.15,4,87,369,38,229,888373.44,beta@supplier.com
TEC-AC-10011358,Technology,Accessories,Gamma Electronics,South,3,73.67,5.0,94.92,4,15,927,46,70,61882.8,gamma@supplier.com
TEC-AC-10011359,Technology,Accessories,Alpha Furnishings,West,5,142.04,1.4,84.33,10,55,542,8,325,553956.0,alpha@supplier.com
OFF-LA-10011360,Office Supplies,Labels,Beta Office Supplies,North,7,82.55,2.7,83.64,2,15,518,48,112,110947.2,beta@supplier.com
FUR-TA-10011361,Furniture,Tables,Alpha Furnishings,North,7,157.08,4.8,88.69,3,60,961,18,333,627691.68,alpha@supplier.com
OFF-LA-10011362,Office Supplies,Labels,Delta Stationery,Central,9,392.69,2.8,87.06,8,27,854,27,313,1474943.64,delta@supplier.com
OFF-PA-10011363,Office Supplies,Paper,Alpha Furnishings,North,5,131.66,4.2,89.69,5,82,866,44,240,379180.8,alpha@supplier.com
FUR-TA-10011364,Furniture,Tables,Omega Imports,East,6,38.17,3.8,99.26,9,95,162,13,45,20611.8,omega@supplier.com
TEC-MA-10011365,Technology,Machines,Delta Stationery,South,10,134.25,2.1,85.02,7,85,181,15,235,378585.0,delta@supplier.com
FUR-TA-10011366,Furniture,Tables,Gamma Electronics,South,6,428.26,2.7,82.34,5,91,775,3,151,776007.12,gamma@supplier.com
OFF-LA-10011367,Office Supplies,Labels,Alpha Furnishings,North,7,187.64,2.1,90.11,6,46,722,28,71,159869.28,alpha@supplier.com
FUR-CH-10011368,Furniture,Chairs,Delta Stationery,Central,9,240.91,2.6,82.69,9,83,841,45,190,549274.8,delta@supplier.com
TEC-MA-10011369,Technology,Machines,Gamma Electronics,West,4,395.23,3.5,97.57,9,60,183,15,263,1247345.88,gamma@supplier.com
FUR-CH-10011370,Furniture,Chairs,Gamma Electronics,West,8,107.14,3.1,96.82,7,44,713,13,496,637697.28,gamma@supplier.com
TEC-PH-10011371,Technology,Phones,Delta Stationery,West,9,30.77,2.9,96.56,10,50,957,35,490,180927.6,delta@supplier.com
FUR-BO-10011372,Furniture,Bookcases,Gamma Electronics,Central,3,59.55,2.4,86.0,7,85,682,13,451,322284.6,gamma@supplier.com
TEC-PH-10011373,Technology,Phones,Alpha Furnishings,South,8,326.89,2.3,85.5,6,13,425,12,82,321659.76,alpha@supplier.com
TEC-MA-10011374,Technology,Machines,Omega Imports,East,7,224.74,2.1,84.58,4,77,148,4,179,482741.52,omega@supplier.com
FUR-CH-10011375,Furniture,Chairs,Gamma Electronics,North,10,377.92,1.9,86.19,5,70,972,9,163,739211.52,gamma@supplier.com
FUR-TA-10011376,Furniture,Tables,Alpha Furnishings,East,3,237.2,1.3,86.9,10,45,655,43,223,634747.2,alpha@supplier.com
TEC-MA-10011377,Technology,Machines,Delta Stationery,East,6,11.87,2.5,91.34,6,90,866,3,196,27918.24,delta@supplier.com
OFF-BI-10011378,Office Supplies,Binders,Gamma Electronics,Central,6,391.95,4.8,93.09,4,52,474,35,419,1970724.6,gamma@supplier.com
OFF-BI-10011379,Office Supplies,Binders,Gamma Electronics,North,4,297.53,2.7,88.02,2,58,872,17,326,1163937.36,gamma@supplier.com
OFF-AR-10011380,Office Supplies,Art,Omega Imports,South,5,353.82,1.2,89.08,7,26,589,3,90,382125.6,omega@supplier.com
FUR-TA-10011381,Furniture,Tables,Alpha Furnishings,South,9,85.69,3.2,84.78,9,19,939,21,180,185090.4,alpha@supplier.com
FUR-CH-10011382,Furniture,Chairs,Beta Office Supplies,North,6,484.06,1.5,96.25,4,15,134,36,99,575063.28,beta@supplier.com
TEC-PH-10011383,Technology,Phones,Omega Imports,North,10,59.67,3.7,83.79,8,50,104,41,161,115282.44,omega@supplier.com
FUR-BO-10011384,Furniture,Bookcases,Delta Stationery,West,3,449.66,4.3,90.67,7,37,226,47,143,771616.56,delta@supplier.com
OFF-PA-10011385,Office Supplies,Paper,Gamma Electronics,Central,4,356.18,2.7,98.6,10,13,845,4,25,106854.0,gamma@supplier.com
FUR-CH-10011386,Furniture,Chairs,Delta Stationery,West,10,177.5,3.1,80.24,3,97,637,4,407,866910.0,delta@supplier.com
FUR-CH-10011387,Furniture,Chairs,Omega Imports,Central,3,99.6,2.5,84.49,9,99,622,35,175,209160.0,omega@supplier.com
TEC-AC-10011388,Technology,Accessories,Beta Office Supplies,South,10,418.98,1.9,98.43,9,16,786,45,72,361998.72,beta@supplier.com
TEC-AC-10011389,Technology,Accessories,Alpha Furnishings,Central,3,210.92,3.5,95.23,2,24,443,41,226,572015.04,alpha@supplier.com
OFF-AR-10011390,Office Supplies,Art,Beta Office Supplies,East,7,436.06,3.0,95.16,2,20,955,18,224,1172129.28,beta@supplier.com
FUR-TA-10011391,Furniture,Tables,Gamma Electronics,East,3,447.51,1.3,87.96,8,23,924,19,484,2599138.08,gamma@supplier.com
FUR-CH-10011392,Furniture,Chairs,Delta Stationery,North,2,420.46,4.5,85.66,1,31,511,48,375,1892070.0,delta@supplier.com
OFF-PA-10011393,Office Supplies,Paper,Alpha Furnishings,West,3,389.52,2.0,91.54,10,58,635,28,187,874082.88,alpha@supplier.com
OFF-LA-10011394,Office Supplies,Labels,Alpha Furnishings,East,6,434.39,1.5,87.49,9,36,491,42,425,2215389.0,alpha@supplier.com
TEC-PH-10011395,Technology,Phones,Alpha Furnishings,North,5,296.62,1.3,94.25,4,11,436,23,272,968167.68,alpha@supplier.com
OFF-LA-10011396,Office Supplies,Labels,Omega Imports,West,3,128.75,3.1,82.96,4,23,708,27,178,275010.0,omega@supplier.com
TEC-AC-10011397,Technology,Accessories,Beta Office Supplies,West,4,101.92,1.3,87.12,4,43,363,32,150,183456.0,beta@supplier.com
TEC-MA-10011398,Technology,Machines,Omega Imports,South,8,53.77,2.0,99.84,3,99,134,35,450,290358.0,omega@supplier.com
OFF-LA-10011399,Office Supplies,Labels,Omega Imports,Central,4,314.91,3.8,94.6,5,47,641,36,365,1379305.8,omega@supplier.com
FUR-TA-10011400,Furniture,Tables,Gamma Electronics,East,10,164.16,4.5,89.45,8,44,403,8,413,813576.96,gamma@supplier.com
OFF-BI-10011401,Office Supplies,Binders,Omega Imports,Central,7,278.71,4.2,93.26,1,43,598,19,243,812718.36,omega@supplier.com
FUR-BO-10011402,Furniture,Bookcases,Beta Office Supplies,North,10,411.48,2.1,97.01,6,30,186,6,310,1530705.6,beta@supplier.com
OFF-BI-10011403,Office Supplies,Binders,Gamma Electronics,South,10,11.88,1.3,80.85,9,28,260,1,239,34071.84,gamma@supplier.com
OFF-AR-10011404,Office Supplies,Art,Gamma Electronics,North,4,40.91,3.8,97.1,4,94,419,22,123,60383.16,gamma@supplier.com
OFF-AR-10011405,Office Supplies,Art,Beta Office Supplies,North,8,109.81,5.0,86.5,2,13,968,13,251,330747.72,beta@supplier.com
TEC-AC-10011406,Technology,Accessories,Delta Stationery,West,6,212.61,4.8,92.5,6,85,147,24,469,1196569.08,delta@supplier.com
FUR-TA-10011407,Furniture,Tables,Gamma Electronics,North,8,495.11,3.0,89.55,9,10,488,17,305,1812102.6,gamma@supplier.com
OFF-PA-10011408,Office Supplies,Paper,Beta Office Supplies,West,7,162.16,4.7,85.33,8,97,837,4,209,406697.28,beta@supplier.com
FUR-BO-10011409,Furniture,Bookcases,Gamma Electronics,South,5,306.3,3.1,92.62,9,26,901,43,321,1179867.6,gamma@supplier.com
FUR-BO-10011410,Furniture,Bookcases,Alpha Furnishings,North,10,96.38,1.4,89.59,4,19,988,18,403,466093.68,alpha@supplier.com
FUR-TA-10011411,Furniture,Tables,Gamma Electronics,East,5,187.46,4.4,93.97,7,92,718,12,298,670356.96,gamma@supplier.com
OFF-BI-10011412,Office Supplies,Binders,Omega Imports,South,8,177.69,3.1,80.59,8,37,593,22,141,300651.48,omega@supplier.com
OFF-LA-10011413,Office Supplies,Labels,Alpha Furnishings,West,10,118.84,3.9,85.15,7,65,750,23,109,155442.72,alpha@supplier.com
FUR-CH-10011414,Furniture,Chairs,Alpha Furnishings,Central,3,83.32,1.7,87.42,4,93,242,3,296,295952.64,alpha@supplier.com
FUR-CH-10011415,Furniture,Chairs,Alpha Furnishings,West,3,425.48,4.8,92.13,6,23,662,35,312,1592997.12,alpha@supplier.com
TEC-MA-10011416,Technology,Machines,Alpha Furnishings,North,7,43.57,1.4,80.19,5,21,539,30,314,164171.76,alpha@supplier.com
FUR-BO-10011417,Furniture,Bookcases,Gamma Electronics,North,7,373.54,2.9,92.19,1,57,718,32,121,542380.08,gamma@supplier.com
TEC-AC-10011418,Technology,Accessories,Omega Imports,East,4,131.49,1.2,96.58,1,39,848,39,355,560147.4,omega@supplier.com
OFF-BI-10011419,Office Supplies,Binders,Delta Stationery,East,2,146.33,3.6,95.16,5,19,493,28,259,454793.64,delta@supplier.com
OFF-AR-10011420,Office Supplies,Art,Beta Office Supplies,South,5,322.78,1.8,99.57,3,38,884,46,412,1595824.32,beta@supplier.com
OFF-PA-10011421,Office Supplies,Paper,Omega Imports,North,8,219.71,2.5,93.25,1,56,169,39,80,210921.6,omega@supplier.com
FUR-TA-10011422,Furniture,Tables,Delta Stationery,South,5,96.26,3.1,80.42,10,86,523,19,86,99340.32,delta@supplier.com
TEC-PH-10011423,Technology,Phones,Omega Imports,North,5,67.02,3.4,98.62,8,33,422,38,373,299981.52,omega@supplier.com
FUR-CH-10011424,Furniture,Chairs,Beta Office Supplies,Central,3,489.67,4.2,90.27,9,40,441,21,374,2197638.96,beta@supplier.com
TEC-AC-10011425,Technology,Accessories,Omega Imports,East,5,50.3,2.9,91.2,6,27,108,14,267,161161.2,omega@supplier.com
FUR-TA-10011426,Furniture,Tables,Alpha Furnishings,South,5,497.98,4.6,97.45,9,27,106,10,261,1559673.36,alpha@supplier.com
TEC-MA-10011427,Technology,Machines,Alpha Furnishings,Central,8,426.37,3.7,84.61,10,68,843,33,238,1217712.72,alpha@supplier.com
OFF-LA-10011428,Office Supplies,Labels,Delta Stationery,West,5,483.46,1.4,92.88,7,68,904,19,216,1253128.32,delta@supplier.com
OFF-AR-10011429,Office Supplies,Art,Omega Imports,Central,8,20.12,4.3,89.57,1,59,307,4,388,93678.72,omega@supplier.com
TEC-PH-10011430,Technology,Phones,Delta Stationery,East,6,406.02,5.0,94.24,1,97,243,6,480,2338675.2,delta@supplier.com
TEC-AC-10011431,Technology,Accessories,Gamma Electronics,Central,6,311.23,4.5,98.06,10,56,732,19,337,1258614.12,gamma@supplier.com
TEC-MA-10011432,Technology,Machines,Alpha Furnishings,North,3,99.06,1.9,84.47,6,30,421,5,51,60624.72,alpha@supplier.com
TEC-AC-10011433,Technology,Accessories,Gamma Electronics,North,2,127.28,3.4,87.34,9,30,406,19,277,423078.72,gamma@supplier.com
OFF-LA-10011434,Office Supplies,Labels,Gamma Electronics,East,2,44.06,4.7,90.86,6,80,604,5,170,89882.4,gamma@supplier.com
OFF-PA-10011435,Office Supplies,Paper,Omega Imports,East,3,116.61,3.5,90.53,1,78,836,48,76,106348.32,omega@supplier.com
OFF-LA-10011436,Office Supplies,Labels,Beta Office Supplies,West,5,367.26,2.0,82.35,4,51,552,13,410,1806919.2,beta@supplier.com
FUR-TA-10011437,Furniture,Tables,Delta Stationery,Central,8,418.33,2.3,87.22,4,13,412,33,33,165658.68,delta@supplier.com
TEC-PH-10011438,Technology,Phones,Gamma Electronics,East,6,207.92,4.4,89.62,1,23,105,37,479,1195124.16,gamma@supplier.com
FUR-BO-10011439,Furniture,Bookcases,Alpha Furnishings,South,2,434.43,2.0,98.36,2,79,445,12,260,1355421.6,alpha@supplier.com
TEC-AC-10011440,Technology,Accessories,Gamma Electronics,East,6,103.6,1.5,91.21,5,64,609,11,261,324475.2,gamma@supplier.com
TEC-MA-10011441,Technology,Machines,Delta Stationery,East,2,431.44,1.7,80.74,7,54,301,37,127,657514.56,delta@supplier.com
TEC-AC-10011442,Technology,Accessories,Beta Office Supplies,North,4,187.11,4.1,94.51,3,77,404,11,242,543367.44,beta@supplier.com
TEC-AC-10011443,Technology,Accessories,Gamma Electronics,South,9,444.46,2.4,88.68,9,23,407,27,453,2416084.56,gamma@supplier.com
FUR-TA-10011444,Furniture,Tables,Alpha Furnishings,North,10,404.05,2.2,96.76,6,22,190,46,438,2123686.8,alpha@supplier.com
TEC-AC-10011445,Technology,Accessories,Omega Imports,South,3,374.61,4.4,82.61,6,30,762,1,149,669802.68,omega@supplier.com
FUR-BO-10011446,Furniture,Bookcases,Gamma Electronics,Central,6,439.87,1.6,98.94,5,85,590,26,262,1382951.28,gamma@supplier.com
TEC-PH-10011447,Technology,Phones,Delta Stationery,West,4,408.09,2.6,81.67,10,71,110,6,369,1807022.52,delta@supplier.com
FUR-TA-10011448,Furniture,Tables,Gamma Electronics,East,8,439.72,4.0,89.36,4,24,207,17,397,2094826.08,gamma@supplier.com
TEC-MA-10011449,Technology,Machines,Alpha Furnishings,West,6,459.43,1.3,86.73,6,31,687,31,309,1703566.44,alpha@supplier.com
OFF-AR-10011450,Office Supplies,Art,Gamma Electronics,North,2,495.49,4.7,89.34,6,79,641,16,451,2681591.88,gamma@supplier.com
OFF-LA-10011451,Office Supplies,Labels,Beta Office Supplies,East,10,448.55,3.6,93.45,1,92,580,39,274,1474832.4,beta@supplier.com
FUR-TA-10011452,Furniture,Tables,Beta Office Supplies,East,6,175.19,2.2,86.09,6,14,189,30,47,98807.16,beta@supplier.com
FUR-TA-10011453,Furniture,Tables,Delta Stationery,Central,5,270.33,3.2,86.64,8,23,816,11,32,103806.72,delta@supplier.com
FUR-BO-10011454,Furniture,Bookcases,Delta Stationery,South,5,207.04,4.8,80.68,8,87,985,28,116,288199.68,delta@supplier.com
OFF-LA-10011455,Office Supplies,Labels,Beta Office Supplies,South,9,147.22,3.3,80.25,7,78,795,2,227,401027.28,beta@supplier.com
OFF-LA-10011456,Office Supplies,Labels,Omega Imports,Central,10,62.29,3.3,80.49,9,49,430,7,193,144263.64,omega@supplier.com
OFF-BI-10011457,Office Supplies,Binders,Delta Stationery,North,2,27.34,3.5,87.97,6,81,964,14,155,50852.4,delta@supplier.com
FUR-CH-10011458,Furniture,Chairs,Delta Stationery,West,6,338.87,3.3,94.68,3,15,677,36,488,1984422.72,delta@supplier.com
OFF-LA-10011459,Office Supplies,Labels,Omega Imports,North,3,264.79,4.3,83.52,5,24,455,6,189,600543.72,omega@supplier.com
OFF-PA-10011460,Office Supplies,Paper,Omega Imports,East,6,98.92,2.2,98.71,5,49,629,24,282,334745.28,omega@supplier.com
TEC-AC-10011461,Technology,Accessories,Omega Imports,South,5,116.22,1.9,92.54,3,19,650,9,14,19524.96,omega@supplier.com
FUR-CH-10011462,Furniture,Chairs,Beta Office Supplies,West,9,43.3,4.5,82.94,9,66,898,29,478,248368.8,beta@supplier.com
OFF-PA-10011463,Office Supplies,Paper,Delta Stationery,West,2,296.46,1.6,89.24,4,83,690,22,200,711504.0,delta@supplier.com
TEC-MA-10011464,Technology,Machines,Gamma Electronics,North,3,75.28,1.3,81.91,2,62,626,42,265,239390.4,gamma@supplier.com
TEC-AC-10011465,Technology,Accessories,Gamma Electronics,West,9,430.87,3.3,90.25,5,89,392,21,232,1199542.08,gamma@supplier.com
TEC-MA-10011466,Technology,Machines,Omega Imports,Central,10,490.39,4.5,98.55,8,93,730,47,338,1989021.84,omega@supplier.com
TEC-AC-10011467,Technology,Accessories,Gamma Electronics,West,4,70.36,4.8,88.5,5,34,257,20,365,308176.8,gamma@supplier.com
OFF-BI-10011468,Office Supplies,Binders,Delta Stationery,Central,6,400.93,3.1,86.54,4,55,847,46,54,259802.64,delta@supplier.com
OFF-PA-10011469,Office Supplies,Paper,Alpha Furnishings,East,5,90.69,4.8,92.64,3,78,285,23,51,55502.28,alpha@supplier.com
FUR-TA-10011470,Furniture,Tables,Alpha Furnishings,South,4,269.62,5.0,98.89,6,73,649,50,147,475609.68,alpha@supplier.com
FUR-TA-10011471,Furniture,Tables,Omega Imports,South,3,182.08,3.6,97.51,7,25,605,5,163,356148.48,omega@supplier.com
TEC-PH-10011472,Technology,Phones,Omega Imports,South,2,163.38,1.9,95.44,6,61,304,25,88,172529.28,omega@supplier.com
OFF-AR-10011473,Office Supplies,Art,Gamma Electronics,North,4,123.85,3.0,95.95,4,65,443,40,454,674734.8,gamma@supplier.com
FUR-TA-10011474,Furniture,Tables,Omega Imports,North,7,439.26,3.8,90.92,10,55,432,10,466,2456341.92,omega@supplier.com
FUR-BO-10011475,Furniture,Bookcases,Gamma Electronics,South,3,387.03,5.0,80.83,8,84,555,9,168,780252.48,gamma@supplier.com
OFF-AR-10011476,Office Supplies,Art,Alpha Furnishings,North,9,150.78,1.7,91.63,9,95,230,41,490,886586.4,alpha@supplier.com
FUR-CH-10011477,Furniture,Chairs,Alpha Furnishings,West,9,38.29,3.6,91.95,8,79,969,41,175,80409.0,alpha@supplier.com
OFF-PA-10011478,Office Supplies,Paper,Alpha Furnishings,West,8,173.37,1.6,85.72,3,26,654,41,487,1013174.28,alpha@supplier.com
OFF-PA-10011479,Office Supplies,Paper,Beta Office Supplies,East,9,235.97,3.3,91.44,10,47,187,16,301,852323.64,beta@supplier.com
OFF-LA-10011480,Office Supplies,Labels,Alpha Furnishings,Central,8,235.32,1.8,83.67,1,76,833,33,246,694664.64,alpha@supplier.com
FUR-TA-10011481,Furniture,Tables,Delta Stationery,East,9,33.46,2.9,82.16,8,34,415,43,258,103592.16,delta@supplier.com
OFF-BI-10011482,Office Supplies,Binders,Beta Office Supplies,Central,7,347.78,3.6,85.97,10,90,293,44,381,1590050.16,beta@supplier.com
TEC-MA-10011483,Technology,Machines,Gamma Electronics,East,7,63.27,4.9,98.39,5,37,407,44,500,379620.0,gamma@supplier.com
OFF-LA-10011484,Office Supplies,Labels,Delta Stationery,West,10,380.38,3.6,89.39,5,25,671,43,449,2049487.44,delta@supplier.com
OFF-BI-10011485,Office Supplies,Binders,Delta Stationery,South,3,403.18,3.1,94.57,7,46,977,13,417,2017512.72,delta@supplier.com
FUR-CH-10011486,Furniture,Chairs,Gamma Electronics,North,4,120.09,4.8,87.53,8,55,355,30,315,453940.2,gamma@supplier.com
OFF-PA-10011487,Office Supplies,Paper,Gamma Electronics,West,8,369.41,1.7,92.71,1,72,565,13,13,57627.96,gamma@supplier.com
OFF-BI-10011488,Office Supplies,Binders,Beta Office Supplies,East,8,390.83,3.2,96.23,5,27,915,29,246,1153730.16,beta@supplier.com
TEC-AC-10011489,Technology,Accessories,Delta Stationery,West,7,144.34,2.7,85.26,5,49,298,9,118,204385.44,delta@supplier.com
TEC-AC-10011490,Technology,Accessories,Omega Imports,West,6,345.21,2.5,85.47,5,85,236,1,78,323116.56,omega@supplier.com
TEC-MA-10011491,Technology,Machines,Delta Stationery,East,6,138.07,3.7,81.98,2,99,808,40,394,652794.96,delta@supplier.com
FUR-CH-10011492,Furniture,Chairs,Delta Stationery,North,6,326.41,1.5,81.69,5,73,821,3,32,125341.44,delta@supplier.com
